8,Hand made poster pasted for covid awareness by NSS volunteer #pratapgarh #UttarPradesh @PMOIndia @KirenRijiju @RijijuOffice @YASMinistry @_NSSIndia @CMOfficeUPpic.twitter.com/aror6oJlnf
9,"To get updated information on #COVID19 cases in #Pratapgarh, #UttarPradesh, you may contact State Helpline via call: 1800-1805145 or WhatsApp
https://api.whatsapp.com/send?phone=919454441036&text=Hi&source=&data=&app_absent= …
@UPGovt @MhfwGoUP #COVID19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirushttps://twitter.com/harshittiwari__/status/1284889836600455171 …"
10,"#Pratapgarh : जिले में कोरोना के 5 नए मरीज मिले, मुंबई से युवक पहुंचा कुंडा अपने गांव , बाइक चलाकर पहुंचा अपने घर , मुंबई से आया युवक कोरोना पॉजिटिव, कोविड अस्पताल में कराया गया भर्ती, जिले में कोरोना मरीजों की संख्या 159।
#Covid_19 #CoronaVirusUpdates"
11,"#COVID__19 #Rajasthan update
Today 143 +ve & 4 Death report till 10.30 am

Bikaner 46
Pratapgarh 1
Alwar 45
Jhunjhunu 12
Jaipur 30
Banswara 1
Nagaur 5
Karauli 1
Bundi 1
Other state 1

Cumulative positive 26580
Active cases 6459
Total death in state 534 pic.twitter.com/2Qj1Agni2F"
12,"I booked twice telephonic appointment, on 9 and on 13 july no call recived till now.uhid 803083975.
Why making fool to patients.due to covid no train is running on Pratapgarh to Delhi via amethi.but no pH call recived.
@drharshvardhan
@ANI @PTI_News @aajtakhttps://twitter.com/aiims_newdelhi/status/869402269388754944 …"
13,#DesiGay #desifood #cow #gaumata #PMOfIndia #lockdown #coronavirus #COVID19 #Covid_19 #COVID #ghee #Modi #Delhi #Punelockdown #myfirstsalary #healthy #gaurkoegunez #deesa #pratapgarh #kanha #disneyisoverpartypic.twitter.com/gyIyIr7WNg
14,"Dear,Hon'ble MP of west Tripura Smt.@PratimaBhoumik mam.Last 15 days each and every day we have facing power cut problem in our locality (West Pratapgarh).Daily 20 min to 1 hours shutdown going on for maintenance purpose.Mam,in this COVID situation we are depends on online class."
15,"Sir, mujhe 1 Jul ko report me pata chala tha ki mein covid+ hu. Meri family me 4 ka 4 Jul & 4 ka 6 Jul ko test hua tha ESI Pratapgarh, Faridabad mein but abhi tak koi report nahi mili hai.ESI wale baat karne par help karna to door ulta bhadak jate hai. ESI contact no 8860639252"
16,"#sample collections of COVID 19
@chc barawarda&dist...Pratapgarh 
Rajasthan pic.twitter.com/leGcxn9QxJ"
17,"Pratapgarh Jail turns COVID-19 hotspot, 58 positive in 3 days | Daily Kiran : Latest News Headlines, Current Live Breaking News from India & World https://dailykiran.com/pratapgarh-jail-turns-covid-19-hotspot-58-positive-in-3-days/ …"
0,"@PiyushGoyalOffc 
Dear sir this is to bring in your knowledge that from Pratapgarh jn UP there is not even a single train started after covid and there is none is expected till http://nov.as  we work in Delhi kindly help us ie
( LKO -BSB rout)"
1,"@WCE_org Dear sir, Greetings from Tarun Chetna Pratapgarh (U.P.)INDIA, We are running a National Child Helpline-1098. How can we get 100 laptops for free distribution among children as COVID-19 relief support?
  Please tell me earlier, as possible. pic.twitter.com/dmid7mSDP9"
2,"@WCE_org Dear sir, Greetings from Tarun Chetna Pratapgarh (U.P.)INDIA, We are running a National Child Helpline-1098. How can we get 100 laptops for free distribution among children as COVID-19 relief support? Please tell me earlier, as possible. pic.twitter.com/Tx2HbrDd2i"
3,"swachhbharat: The Government of India continues to support Nigeria and other African countries in their fight against #COVID-19. Recently, India donated around 7 tonnes of essential medical commodities to Nigeria.

#IndiaFightsCorona #SupplyWarriors #Swa…pic.twitter.com/1xwvc6gx29"
4,"swachhbharat: Amidst the #COVID-19 induced lockdown, Indian Railways emerged as the lifeline of the country. Read below the various initiatives undertaken.

#IndiaFightsCorona #SupplyWarriors #SwachhBharat
@PMOIndia @PiyushGoyal @COVIDNewsByMIB @MIB_Ind…pic.twitter.com/SrWcKqpcVr"
5,"swachhbharat: Secretary DDWS, Shri @paramiyer_ got back to the field and visited #Bihar, #UttarPradesh, & #Karnataka in these COVID times, mesmerised by the efforts being undertaken on the ground as #IndiaFightsCorona.

@PMOIndia @gssjodhpur @IndianExpre…https://indianexpress.com/article/opinion/columns/covid-19-cronavirus-up-bihar-karnataka-6517118/ …"
6,"@manojsinhabjp @myogiadityanath
@PMOIndia
Hi Manoj ji, 
I am Working in Pune now and belongs to Uttar Pradesh, pratapgarh,lalganj

Due to COVID-19 situation our  industry allowing us to  ""work from home remotely as well"""
7,"@passportsevamea @DrSJaishankar @rpolucknow
When all the POPSK will start functioning?
As during covid people are not able to travel more distance like PRATAPGARH to LUCKNOW. 
Why not opening all POPSK so that people can visit locally in their district and short oy their Need."
8,Hand made poster pasted for covid awareness by NSS volunteer #pratapgarh #UttarPradesh @PMOIndia @KirenRijiju @RijijuOffice @YASMinistry @_NSSIndia @CMOfficeUPpic.twitter.com/aror6oJlnf
9,"To get updated information on #COVID19 cases in #Pratapgarh, #UttarPradesh, you may contact State Helpline via call: 1800-1805145 or WhatsApp
https://api.whatsapp.com/send?phone=919454441036&text=Hi&source=&data=&app_absent= …
@UPGovt @MhfwGoUP #COVID19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirushttps://twitter.com/harshittiwari__/status/1284889836600455171 …"
10,"#Pratapgarh : जिले में कोरोना के 5 नए मरीज मिले, मुंबई से युवक पहुंचा कुंडा अपने गांव , बाइक चलाकर पहुंचा अपने घर , मुंबई से आया युवक कोरोना पॉजिटिव, कोविड अस्पताल में कराया गया भर्ती, जिले में कोरोना मरीजों की संख्या 159।
#Covid_19 #CoronaVirusUpdates"
11,"#COVID__19 #Rajasthan update
Today 143 +ve & 4 Death report till 10.30 am

Bikaner 46
Pratapgarh 1
Alwar 45
Jhunjhunu 12
Jaipur 30
Banswara 1
Nagaur 5
Karauli 1
Bundi 1
Other state 1

Cumulative positive 26580
Active cases 6459
Total death in state 534 pic.twitter.com/2Qj1Agni2F"
12,"I booked twice telephonic appointment, on 9 and on 13 july no call recived till now.uhid 803083975.
Why making fool to patients.due to covid no train is running on Pratapgarh to Delhi via amethi.but no pH call recived.
@drharshvardhan
@ANI @PTI_News @aajtakhttps://twitter.com/aiims_newdelhi/status/869402269388754944 …"
13,#DesiGay #desifood #cow #gaumata #PMOfIndia #lockdown #coronavirus #COVID19 #Covid_19 #COVID #ghee #Modi #Delhi #Punelockdown #myfirstsalary #healthy #gaurkoegunez #deesa #pratapgarh #kanha #disneyisoverpartypic.twitter.com/gyIyIr7WNg
14,"Dear,Hon'ble MP of west Tripura Smt.@PratimaBhoumik mam.Last 15 days each and every day we have facing power cut problem in our locality (West Pratapgarh).Daily 20 min to 1 hours shutdown going on for maintenance purpose.Mam,in this COVID situation we are depends on online class."
15,"Sir, mujhe 1 Jul ko report me pata chala tha ki mein covid+ hu. Meri family me 4 ka 4 Jul & 4 ka 6 Jul ko test hua tha ESI Pratapgarh, Faridabad mein but abhi tak koi report nahi mili hai.ESI wale baat karne par help karna to door ulta bhadak jate hai. ESI contact no 8860639252"
16,"#sample collections of COVID 19
@chc barawarda&dist...Pratapgarh 
Rajasthan pic.twitter.com/leGcxn9QxJ"
17,"Pratapgarh Jail turns COVID-19 hotspot, 58 positive in 3 days | Daily Kiran : Latest News Headlines, Current Live Breaking News from India & World https://dailykiran.com/pratapgarh-jail-turns-covid-19-hotspot-58-positive-in-3-days/ …"
0,"In Ranees hospital pudukkottai.

More than 20 covid-19 positive patients waiting for the admissions. They were refused to admit. staffs and doctors blame each other.

@Vijayabaskarofl @MoHFW_INDIApic.twitter.com/Stmarrdgzx"
1,Pudukkottai medical college a women treated too rude pregnant / senior citizens COVID-19 victims. We are waiting  from morning 10 A.M @Vijayabaskarofl
2,"புதுக்கோட்டை மாவட்டத்தில் புதிதாக 92பேருக்கு கொரோனா தொற்று, பாதிப்பு எண்ணிக்கை: 1179
#Pudukkottai #COVID #coronavirus #CoronaUpdates #TNFightsCorona"
3,"புதுக்கோட்டை மாவட்டத்தில் புதிதாக 92பேருக்கு கொரோனா தொற்று

பாதிப்பு எண்ணிக்கை: 1179
#Pudukkottai #COVID #coronavirus #CoronaUpdateswithJayaPlus"
4,"@Vijayabaskarofl  sir we are 5 family members admitted to covid 19 treatment at rani's hospital pudukkottai , we are also having 16 month baby, we can't manage the baby in general ward, kindly do need full sir "
5,"https://youtu.be/zTwGXBCUAeQ 
#covid_19
#quarantinelife #qurantine #quarantine #hospital #coronavirus #corona #spoof #youtube #youtubevideos #youtubers #subscribe #subscribetomychannel #pudukkottai… https://www.instagram.com/p/CCyovnYF-ls/?igshid=sgbfgn8fger6 …"
6,"https://youtu.be/_OZEQvfGiF4 
#coronavirus #pudukkottai #public #business #business #lockdown #lockdown2020 #covid_19 #lockdownlife #businessstrategy @ Pudukkottai Kingdom https://www.instagram.com/p/CCp2HkGlz2C/?igshid=1u798agvww1mx …"
7,"@Vijayabaskarofl
Dear sir,
Please take some required action.
Pudukkottai Covid -19 wards needs to maintained properly. Hearing lot of hurdles from people's.
Source :  https://www.facebook.com/118923419506560/posts/335648907834009/ …"
8,"Yesterday I convened the Covid management review meeting via VC from Pudukkottai w/ Health Secretary,
#TamilNadu #COVID19https://twitter.com/Vijayabaskarofl/status/1282228846016598016 …"
9,"Yesterday I convened the Covid management review meeting via VC from Pudukkottai w/ Health Secretary, Deans,JDS & Sr health officials across the state.We discussed about increasing Covid Care Centers, reduced mortality rate, quality care, on time food delivery etc. #vijayabaskarpic.twitter.com/0B32jyI7YE"
10,Pudukkottai District  Today covid-19 +36 pic.twitter.com/9lk8PdvgM7
0,"#COVID__19 Claims 10 more lives in #kashmir, JK toll touches 328

65-year-old from Latar masjid Safakadal Srinagar

85-year-old from Samboora Pulwama

80-year-old from Barzulla Srinagar

75-year-old from Iddgha Srinagar

69-year-old from Hyderpora Srinagar

1/2"
1,"470 covid positive cases reported on Monday in JK.309 cases have surfaced in Kashmir n 161 in Jammu.Srinagar 132,Anantnag 53,Pulwama 38,Budgam 23,Bandipora 20,Jammu 37,Rajouri 20,.Total cases 18000 plus"
2,"Thank you @dcpulwama @kansalrohit69  for solving our Issue immediately 
Regards
Inmates of GHK
Covid-19 Centre Koil Pulwama"
3,"9 Deaths Reported Yesterday

48 (F) - Nowshera, Srinagar
70 (M) - Basant Bagh, Srinagar
65 (M) - Sheikhaar Pulwama
59 (M) - Kupwara, Handwara
M - Kandi, Handwara
68 (M) - Safa Kadal, Srinagar
68 (M) - Nebrepora, Bandipora
Elderly from Beerwah, Budgam
75 (F) - Satwari, Jammu"
4,"#615_new_covid_cases (GNS)

Srinagar reported 209 cases, Baramulla 14, Kulgam 02, Shopian 27, Anantnag 25, Kupwara 17, Pulwama 25, Budgam 88, Bandipora 41, Ganderbal 31, Jammu 37, Kathua 05, Rajouri 33, Udhampur 06, Ramban 15, Samba 10, Doda 14, Poonch 14 and Reasi 02."
5,"Total Covid 19 cases in JK on Sunday 615.Srinagar 209,Budgam 88,Bandipora 41,Ganderbal 31,pulwama 25,Travellers 145,Jammu37,Rajouri 33,http://Poonch14.total  toll nearing 18000.Deaths311"
6,"COVID-19: End lockdown, plan a long-term strategy, people say | http://tinyurl.com/y427ggle 
#News&Interviews | #Coronavirus(COVID-19) #InternetBan #Lockdown #Pulwama"
7,"Welcome to SD clinical laboratory we are dealing with all kinds of tests.
FSH
PRL
TORCH
ELISA
T3
T4
HIV
HBA1C ETC...
 Opposite Hatric restaurant Degree collage road pulwama kashmir...
 We care for you...
 Stay home stay safe help us to stop the growth of covid-19 pandemic.."
8,"Remember, #COVID__19 , Mar to July  and Media.

-Tali thali, 20 Day's n Corona free India

-Jamati

-Migrants n Kejriwal

-Pakistan will be destroyed in corona

-Pulwama 2

-Reliance Facebook Deal

-@AmitShah virtual ralley

-China

-patanjalincoronil

-Ram Mandir
@narendramodi"
9,Our father with following name was declared COVID Positive on 17 July 2020. But the message appended below is showing him negative without resampling. We are are quite confused whether he is COVID Positive or negative. Worthy DC Pulwama is highly requested to intervene! pic.twitter.com/jK2vEeCz0r
10,Ha ha u guys live in those dreams.. We will rule. Continue to bark about that prostitute and Desa Drohi who degraded with his comments about  life's of pulwama soldiers. Character less fellow. importantly who ran away when covid has come N feeding Buffalo's instead serving people
11,"523 new covid cases in JK on Saturday.Out of them 
367 r from Kashmir n156 cases r from Jammu.Srinagar 145,Budgam 52,Bandipora 30 Pulwama 62.Jammu has66,Kathua 27,n Doda 18 cases Total infections17305 n total deaths 305. Situation grim but can b controlled if ppl observe protocol"
12,"1) Donated 100+ crores for Covid 19 patients and warriors.

2) Donated 15 crores for Pulwama martyrs. 

3) Donated 10 crores for Kerela flood.

4) Donated 50 crores for Amphan survivors.

5) Works for acid attack victims throughout the year.

#भड़वा_दलाल_अर्णबगोस्वामीpic.twitter.com/G0UMKCln4A"
13,COVID-19: Pulwama has lowest recovery rate https://preciouskashmir.com/2020/07/24/covid-19-pulwama-has-lowest-recovery-rate/ …
14,"110Cr Donation for Covid

12Cr for Amphan

1Cr Chennai Flood

25 lacs Tsunami Relief

33 lacs to Uttarakhand flood

15Cr for Cancer Patients

Donation from 25 yrs in Nanavati

Meer Foundation

5Cr Kerala flood

Donation to Pulwama Martys

#SRKPrideOfIndiapic.twitter.com/wPzgXEAD8P"
15,"Covid-19 Pulwama

Today Pulwama reported 4 new cases of Coronavirus & 17 recoveries, all 4 cases are from Rahmoo Village."
16,"110Cr Donation for Covid

12Cr for Amphan

1Cr Chennai Flood

25 lacs Tsunami Relief

33 lacs to Uttarakhand flood

15Cr for Cancer Patients

Donation from 25 yrs in Nanavati

Meer Foundation

5Cr Kerala flood

Donation to Pulwama Martys

How can they hate him?

#SRKPrideOfIndia"
17,"110Cr Donation for Covid

12Cr for Amphan

1Cr Chennai Flood

25 lacs Tsunami Relief

33 lacs to Uttarakhand flood

15Cr for Cancer Patients

Donation from 25 yrs in Nanavati

Meer Foundation

5Cr Kerala flood

Donation to Pulwama Martys

How can they hate him?

#SRKPrideOfIndia"
18,"110Cr Donation for Covid

12Cr for Amphan

1Cr Chennai Flood

25 lacs Tsunami Relief

33 lacs to Uttarakhand flood

15Cr for Cancer Patients

Donation from 25 yrs in Nanavati

Meer Foundation

5Cr Kerala flood

Donation to Pulwama Martys

How can they hate him?

#SRKPrideOfIndia"
0,"Pune’s active COVID-19 cases expected to rise by 8,500 by July 31 https://www.newstoday24x7.in/punes-active-covid-19-cases-expected-to-rise-by-8500-by-july-31/ …"
1,"To tackle Pune’s COVID-19 surge, 2,400 beds in 3 jumbo facilities soon - http://tinyurl.com/y29r4hg5 "
2,"Why pune is sidelined from so many days.Testing is only 6000 per day it should atleast be 10,http://000.New  covid care also need to be set http://up.Icu  beds should increase so people will have no problem.Hope changes will be implemented by guardian minister."
3,"3044 Covid-19 positive cases and 38 deaths reported in #Pune today: Dr Bhagwan Pawar, district health officer (DHO)"
4,"#Covid_19 / #coronavirus  testrate for 
#Maharashtra (#Pune, #Mumbai, #India) today: 
- 20,8% (avg.21,9% for 54 days !!!!)
- 7924 new cases 
- 227 fatalities
1500 less cases than 7/26, but only because testing is also down 11k. Why? You have to work 24/7 to fight this. https://twitter.com/JaapUrsem/status/1286392307281997829 …pic.twitter.com/KKHeTD3yTH"
5,"You got admitted because of your designation. Ordinary people die because of No bed, no medicine, and excessive money for treatment. So we don't fear COVID. We fear the administration, hospital, and profiteers. #Pune #Mumbai"
6,"To tackle Pune’s COVID-19 surge, 2,400 beds in 3 jumbo facilities soon - The Hindu https://www.thehindu.com/news/cities/mumbai/to-tackle-punes-covid-19-surge-2400-beds-in-3-jumbo-facilities-soon/article32207185.ece …"
7,"Safety precautions during Covid-19 pandemic. 

We are committed to our patients and safety..
and we are OPEN 

Your safety is our priority 

Homeo Care Clinic 
Near Noble Hospital 
Magarpatta, 
Hadapsar, 
Pune
Mobile no. 9595211594
https://maps.google.com/?cid=17350411695497780840 …
http://www.homeocareclinic.in pic.twitter.com/zaiaIg2zyH"
8,"@narendramodi @PMOIndia @drharshvardhan @AmitShah @RahulGandhi @arvndgpta 
Sir the manufacturer of covid vaccine in pune has proposed price of 1000 rs.
In our knowledge these cost few rupees only.The price proposed is sheer loot and monopolistic. Kindly look into it."
9,"@SonuSood 
Hi Sir
I have resigned from my job in January.2020, as my another job was lined and in few days I was suppose to join, but due to Covid I am still unemployed I stay in a rented house in pune and I have my old parents to look after pls if you can help me to get a job."
10,"Next on administration’s radar - to bring nursing homes in Covid-19 network

(reports @ymjoshi)

http://www.hindustantimes.com/cities/next-on-administration-s-radar-to-bring-nursing-homes-in-covid-19-network/story-DCKYF6LFv3bzsXIcIsyS6N.html …pic.twitter.com/lqdphc6mFt"
11,"Pune to have three jumbo Covid care facilities soon

(reports @KhairnarAbhay)

http://www.hindustantimes.com/cities/pune-to-have-three-jumbo-covid-care-facilities-soon/story-hDv8s89AhE90oGuFZPV0WO.html …pic.twitter.com/heNCkQm4rk"
12,"@ShivsenaComms @ShivSena @OfficeofUT  is busy in eid celebration. In Pune, Mumbai, for covid-19 test hospitals are looting  poor people. Maharashtra government is on autopilot mode. Seems future is very difficult for us Maharashtrian's. We lost all hope from Maharashtra GOVT. pic.twitter.com/GUiM704Vhl"
13,#Critical #COVID__19 patients in #Pune are now 744. 97 on #ventilatorshttps://twitter.com/mohol_murlidhar/status/1287775183780974593 …
14,"Pune to have three jumbo Covid care facilities soon
http://www.hindustantimes.com/cities/pune-to-have-three-jumbo-covid-care-facilities-soon/story-hDv8s89AhE90oGuFZPV0WO.html …"
15,"#COVID19 stats for #Maharashtra:
Confirmed:3,83,723(+7,924)
Active:1,47,592
Recovered:2,21,944+8,706)
Deceased:13,883(+227)
49 Minutes Ago- July 27 2020, 23:00 IST
#IndiaFightsCoronavirus
#Pune #Thane #Mumbaipic.twitter.com/iyjl049u7L"
16,Pune reports more COVID-19 cases than MMR but half its deaths https://mumlive.co/Qex3mcm 
17,"1160 new COVID patients in Pune city, 896 discharged today

#PuneFightsCorona #covid19 #Coronavirushttps://www.punekarnews.in/1160-new-covid-patients-in-pune-city-896-discharged-today/ …"
18,"Pune: Lavasa residents oppose proposal to set up Covid facility, say hill city has ‘vulnerable’ populations https://ift.tt/30QnLQC "
0,"Purba Medinipur: Man dies of Covid-19, sons bury body in backyard after no one comes to help https://is.gd/1cy3fC  #livenewsindia"
1,"Purba Medinipur: Man dies of Covid-19, sons bury body in backyard after no one comes to help  https://www.indiatvnews.com/news/india/west-bengal-medinipur-covid-19-death-family-buries-body-inside-house-no-govt-help-637389 …"
2,"TMC MLA of Egra, Purba Medinipur, Samaresh Das is infected with COVID 19"
3,"@RNTata2000 
Sir,
     Mai west bengal ka purba medinipur se hu.sir mai apka help chata hu.sir ham 50man  tailor ka kam karta tha pune http://pa.is  covid 19 ka liye 50 man ghar ma hai or baker ho gaya pura.sir ham doctor ka dress banana chata hu.plzz help me"
4,"@HNavjyoti @BJP_RSS @BJP4India  *Help Us To Save These Tribal People*
These are the people of tribal community from Purba Medinipur district (W.B.).Due to Covid-19 & Amphan,their life is completely shattered and they have no livelihood.
Plz help us to support them pic.twitter.com/uCePq7z2Z4"
5,"Digital day celebration at M/s Egra Bharatgas, Purba Medinipur with increased digital transactions.Fight against Covid-19 and consumers convinenace @BPCLimited @PetroleumMin @AKBPCL #CoronaStopKaroNa #StayHomeStaySafe @BPCLKolkatapic.twitter.com/mRaBye9pYY"
6,"COVID 19 : SANITIZING TUNNEL WAS INAUGURATED BY ARDHENDU MAITY MLA , MAHMMADPUR 2 PANCHAYAT , BHAGWANPUR , PURBA MEDINIPUR .@BOC_MIB @MIB_India @DDBanglaTV @dd_bangla_news @AIRKolkatapic.twitter.com/Ec8bkH4iTg"
7,"I request to West Bengal CM  Please Focus this District for ‘Covid 19’ and please visit district and see the situation of Hospital Bankura,Burdwan, Birbhum, Howrah, Hugli,Maldah,Murshidabad,Nadia, North 24Parganas,Paschim Medinipur,Purba Medinipur,South 24Parganas,UttarDinajpur."
8,"#AmphanStories: ""I can’t afford to rebuild my house. I haven't worked for 2 months due to #COVID lockdown, and now cyclone has shattered us."" Amphan has damaged over 50,000 houses in Purba Medinipur. Support us to #BuildBackBetter in #WestBengal. Donate: https://facebook.com/donate/956837391439011/ …pic.twitter.com/ZsCv8ErGms"
9,"Here the situation in Purba Medinipur was just as bad for COVID 19 then the horrible form of AMPHAN again. In this uncontrollable circumstance, considering the need of the community, we strongly feel to provide essential support to the actually affected families in our area. pic.twitter.com/r2s6SVW7py"
10,"In spite of COVID lockdown , NSS volunteers of Vivekananda Mission Mahavidyalaya, Purba Medinipur came forward in rescue work during Amphan Cyclone in WEST BENGAL. #prayforwestbengal #AmphanSuperCyclone @_NSSIndia @KirenRijiju @RijijuOffice @YASMinistry @PMOIndia @MamataOfficialpic.twitter.com/sihnYC0fQ0"
11,"#Amphan have destroyed so many things in Purba Medinipur, at W.B 
It was a great and Gentle disaster, at least far better than COVID-19 it was came at 04:00 P.M then stayed for few minutes and then runaway. 2020 would be Historical in this decade. Lord Shiva grace us"
12,"@adhirrcinc 
I want to back my home due to Tanzania situation is very bad & not good medical facility(Covid-19). 
My hometown adress
C/O- Tapan Kumar Maiti
Village-Kumarpur, 
Post-Dumdan
Dist-Purba Medinipur
Police station - Panskura
Pin no-721152
State-West Bengal
Kindly help me"
13,"@MamataOfficial 
I want to back my home due to
Tanzania situation is very bad & not good medical facility(Covid-19). 
My hometown adress
Village-Kumarpur, 
Post-Dumdan
Dist-Purba Medinipur
Police station - Panskura
Pin no-721152
State-West Bengal
Kindly help me."
14,"13 SARI/Covid suspect patients die over 15 days in Isolation ward of Tamluk Hospital in Purba Medinipur, hailed by CM in a press, just y'day. Locals suspect inadequate medical attention resulting in these deaths. 30 bed Isolation ward is filled to capacity.
Criminal negligence! pic.twitter.com/1DuUlTCNCc"
15,"@abpanandatv , @Zee24Ghanta 
There is a COVID death in Kuralbar, Bhagwanpur, Purba Medinipur. Gramin hospital suspected COVID and tratment not given. Body taken by police.  The person came in touch with hundreds before. All villagers in deep fear need test. Pls help and report."
16,"@XiaomiIndia @manukumarjain 
I am eagerly awaiting for the #mi10 
But our Purba Medinipur Dist of W B is red zone.
But our whole contai zone is out of danger because no Covid patients found yet. 

Can you snd me the mobile by courier or india Post bcse that are open on red zone."
17,"Kolkata, have been declared as red zones in the wake of the COVID-19 outbreak, and 287 areas in the metropolis identified as containment zones.
Howrah, North 24 Parganas 
And Purba Medinipur districts have been declared as red zones  besides Kolkata."
0,"Banda bt wo katy jo puri karsaky ...
Axhii bt nh na jo ap kr nh skty wo kaho ;-)"
1,Italy chala jao nani ka yaha sab sa plan lockdown huya hai . Bakarachodi kab band karo ga party may covid faila hai puri party mar rahe hai usko bachao fir kuch bolo
2,The first case of COVID-19 from inside an Odisha prison was reported from Puri jail on May 17. http://toi.in/xw53ZY/a23gj 
3,"Human lives are valuable. Whether the lives are taken by low economy, COVID or by murder- lives are equal on all spectrums! #SpeakUpForSushant"
4,"Namune

Puri duniya pareshan hai Covid ke Karan

Aur aap apna Modi Modi ka raag alap rahe ho.

Itna kyo darte ho janmat se
Janta se
Modi se"
5,Again internet connection working as a covid patients on ventilator
6,"I am a very liberal hindu and i want Bhoomi Poojan natural and i want my Pm Sir to lead and represent all the 100 crores faith.. maintaining all norms and guidelines in covid..same issue was raised for Puri Rath Yatra and no case..now what's shiv sena , ncp problem..who are they?"
7,@CMO_Odisha   Let odisha follow the footsteps . Gujarat HC issues circular to start physical filing of all kinds of litigations in lower courts in the state from August 4. This is a big relief for lawyers pleading to restart courts which remained shut for four months due to covid
8,"When Puri Rath Yatra happened, this #KahiPoojanKahiSoojan gang cried Covid. One month up. Puri is not a hotspot! 

@sambitswaraj @tehseenp #timesnow @Shehzad_Ind"
9,"Mummy kehti hai acche kaam karo fal milega , 
mai kal covid hospital gaya tha sabko milne , sabse gale mil kr aaya , sab bht khush the , 
agle din meri puri family bhi usi hospital me admit ho gayi .
Aisa kon krta hai bhai "
10,"I have done my work at my shop  #Samal_General_Store Nimapara, Puri. Kindly make social distance and wear mask. Thanks so much @balwantskalewa7 sir @Puri_Official for such type of Suggestion for COVID-19. pic.twitter.com/dhsNpfit7u"
11,"@OfficeofUT Sir, Maharashtra is dying because of COVID & Bakra kharidne ke liye puri public allow kar di hai. Crowd dekho. Corona ko Crorepati bana ke chodoge. Maharashtra main Corona ka naya naam Shiv Sena hai
@sambitswaraj @Payal_Rohatgi @AsYouNotWish @drinkingSkills @rose_k01"
12,"Sir hmari Bhiwadi duty lagai thi covid 19 me duty puri hone ke baad hmara sample liya gaya or mere 5 classmate positive aaye unki dekhbhal shai nhi ki jaa rhi pine ke liy water bi nhi hai 
 Unhe relieve karwao 
 Please please 
 Khana bi nhi milta accha"
13,You are absolutely right sir and please do one thing  -  guide your BIHAR ' S  NDA led GOVT. how to fight with COVID and how to give reports among the public.
14,"Tekan Penularan Covid-19, Desa Dangin Puri Kauh Sidak Penduduk Non Permanen di Banjar Belaluan http://baliwakenews.com/tekan-penularan-covid-19-desa-dangin-puri-kauh-sidak-penduduk-non-permanen-di-banjar-belaluan/ …"
15,"Upacara Meligia di Puri Ageng Blahbatuh, Gianyar sempat tertunda hampir lima bulan akibat pandemi covid-19.

Namun saat ini, upacara besar tersebut akan digelar kembali.

Dalam memastikan protokol covid-19 dalam… https://www.instagram.com/p/CDJNGdgjvEf/?igshid=1ls9bp6ikdt12 …"
16,"Bigyan natin ng puri kun sino man nagsulat ng script ! Pastilan man gyud … Sige lang ta speech ani na walay unod sa katawhan !!!

Si Covid nag huwat sa CHINA to the rescue . Human eprenda namo sa China tanan … Kamo pay testingan anang virus pa dha . Oh dear Lord ! https://twitter.com/easy_jonathan/status/1287696557110898691 …"
17,Pani puri >>>>>>> covid 19 india 
18,"@luigidimaio 
Non discuto scelte etiche/programmatiche MES ma all’epoca non era previsto il COVID di interesse sanitario; scegliere il MES ora non solo è pertinente e accettabile anche per “i duri ed i puri”. Per inciso libera 35 miliardi al ricovery fund"
0,"IAS Rahul Kumar, DM, Purnia, Bihar, has undertaken an employment drive by starting work on 4K schemes, which include various development & environment protection projects.

The step is of great significance especially in times of #COVID.

@rahulias6https://bit.ly/2ZXsi4g "
1,"PM Shri Narendra Modi will inaugurate three high-throughput COVID-19 testing facilities on 27 July 2020 at 4.30 pm via video conferencing. 

Watch LIVE at 

• http://facebook.com/BJP4India 
• http://pscp.tv/BJP4India 
• http://youtube.com/BJP4India 
• http://bjplive.org pic.twitter.com/PYpUDEhQB9"
2,"After 8 days of knocking every hospital in Purnia Bihar for my father, no bed, tried to get him tested for covid didn't happen, called multiple doctors no one was ready to even touch him. Finally we lost you baba. The entire health system has collapsed. RIP Baba. Bihar failed you"
3,"The @BJP4India is failing every way, whthr it comes COVID, Economy & Security. 
Economy is shattering dy by dy, No propr management for COVID and you knw the condition of securities. Wht to say, the local politicians are busy in hate politics, PM only care for other countries."
4,"@rahulias6 look at this video at 19:00 minutes,on COVID preparation of Purnia.I was shocked to hear that there will be no testing for asymptotic patients. Is it what @ICMRDELHI & @MoHFW_INDIA guideline says?You are creating superspreaders @mangalpandeybjp @NitishKumar @ravishndtv"
5,"U want to play the blame game? You want to evaluate the fight against covid purely in the terms of stats, when the ground reality is horrendous? Yeah please go ahead. I think central govt is exaggerating recovery data and not emphasizing enough on growing rate"
6,"My friend's mom got pneumonia and no hospital is  admitting already one person died in their family due to covid-19 .. please help.. they are from Bihar,purnia, mohankonda @NitishKumar @Sonusood @smritiirani @officecmbihar"
7,"U are trusting those people who killed a doctor to hide the information of covid-19 and they also believe that islam is mental illness.

I don't believe that Islam is mental illness but china believes "
